Time, LOAD, AID, D0,D1,D2,D3,D4,D5,D6,D7
207207, 36 % , 420, 126, 96, 49, 0, 0, 0, 0, 0
207347, 36 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
207514, 36 % , 420, 126, 118, 50, 0, 0, 0, 0, 0
207576, 36 % , 201, 9, 151, 63, 176, 21, 9, 13, 0
207803, 36 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
207866, 36 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
208343, 34 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
208536, 32 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
208606, 32 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
208906, 34 % , 4EA, 0, 65, 4, 89, 0, 0, 0, 0
209086, 34 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
209182, 34 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
209625, 34 % , 201, 9, 126, 63, 116, 20, 209, 12, 0
209785, 34 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
209961, 34 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
210061, 35 % , 200, 167, 63, 39, 63, 39, 63, 128, 0
210212, 36 % , 4F3, 57, 49, 49, 51, 49, 56, 49, 50
210310, 36 % , 200, 167, 67, 39, 67, 39, 67, 128, 0
210591, 36 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
210781, 36 % , 201, 9, 107, 63, 176, 20, 159, 13, 0
210984, 40 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
211161, 41 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
211761, 40 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
212129, 40 % , 201, 9, 119, 63, 216, 20, 175, 14, 0
212428, 38 % , 200, 167, 71, 39, 71, 39, 71, 128, 0
212540, 38 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
212659, 38 % , 201, 9, 123, 64, 60, 20, 180, 14, 0
212759, 38 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
212822, 38 % , 201, 9, 129, 65, 64, 20, 192, 14, 0
212942, 38 % , 201, 9, 119, 63, 136, 20, 203, 14, 0
213209, 38 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
213272, 38 % , 201, 9, 115, 63, 36, 20, 189, 13, 0
213402, 36 % , 201, 9, 118, 63, 196, 20, 183, 12, 0
213668, 34 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
213731, 33 % , 200, 167, 58, 39, 58, 39, 58, 128, 0
214301, 20 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
214457, 17 % , 200, 167, 16, 39, 16, 39, 16, 128, 0
214948, 16 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
215330, 16 % , 201, 8, 246, 63, 236, 19, 174, 5, 0
215441, 16 % , 201, 8, 251, 64, 40, 19, 156, 5, 0
215524, 16 % , 228, 0, 0, 0, 0, 19, 156, 5, 0
215680, 16 % , 200, 167, 11, 39, 11, 39, 11, 128, 0
215839, 16 % , 200, 166, 238, 39, 11, 39, 11, 128, 0
216200, 16 % , 201, 8, 104, 64, 0, 18, 229, 5, 0
216279, 16 % , 228, 0, 0, 0, 0, 18, 229, 5, 0
216370, 16 % , 201, 8, 172, 62, 172, 18, 240, 5, 0
216630, 16 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
216829, 16 % , 201, 8, 92, 61, 168, 18, 141, 5, 0
217055, 16 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
217148, 14 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
217223, 12 % , 228, 0, 0, 0, 0, 39, 13, 128, 0
217435, 11 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
217548, 9 % , 201, 7, 247, 60, 104, 17, 244, 0, 0
217628, 9 % , 201, 7, 182, 59, 240, 17, 224, 0, 0
217699, 9 % , 228, 0, 6, 0, 0, 17, 224, 0, 0
217768, 9 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
217853, 9 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
218034, 9 % , 231, 0, 105, 1, 0, 0, 0, 192, 0
218097, 10 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
218168, 10 % , 201, 5, 254, 62, 92, 17, 102, 0, 0
218254, 11 % , 200, 167, 16, 39, 16, 39, 16, 128, 0
218398, 12 % , 201, 5, 86, 61, 68, 17, 56, 0, 0
218772, 16 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
218854, 16 % , 201, 3, 251, 63, 16, 16, 165, 0, 0
219234, 23 % , 231, 80, 76, 1, 0, 0, 0, 128, 0
219427, 25 % , 201, 2, 229, 63, 36, 15, 83, 0, 0
219577, 27 % , 200, 167, 26, 39, 26, 39, 26, 128, 0
219648, 27 % , 231, 80, 76, 1, 0, 0, 0, 128, 0
219855, 26 % , 430, 186, 19, 4, 68, 0, 0, 0, 0
220056, 26 % , 430, 186, 19, 4, 68, 0, 0, 0, 0
220455, 25 % , 430, 186, 18, 4, 65, 0, 0, 0, 0
220656, 25 % , 200, 167, 25, 39, 25, 39, 25, 128, 0
220726, 25 % , 201, 3, 14, 64, 60, 10, 246, 0, 0
221076, 27 % , 201, 3, 5, 64, 0, 9, 252, 0, 0
221145, 27 % , 200, 167, 28, 39, 28, 39, 28, 128, 0
221283, 27 % , 231, 0, 92, 1, 0, 0, 0, 192, 0
221372, 26 % , 201, 3, 37, 64, 180, 9, 22, 0, 0
221435, 26 % , 201, 3, 31, 63, 136, 8, 228, 0, 0
221845, 26 % , 200, 167, 28, 39, 28, 39, 28, 128, 0
222046, 26 % , 231, 0, 124, 1, 0, 0, 0, 192, 0
222325, 26 % , 201, 3, 28, 64, 0, 6, 84, 0, 0
222395, 26 % , 201, 3, 22, 64, 0, 6, 24, 0, 0
222504, 27 % , 201, 3, 19, 63, 216, 5, 246, 0, 0
222704, 27 % , 201, 3, 47, 65, 44, 5, 168, 0, 0
222795, 27 % , 231, 0, 164, 1, 0, 0, 0, 192, 0
222905, 27 % , 201, 3, 60, 64, 0, 5, 78, 0, 0
223161, 27 % , 200, 167, 36, 39, 36, 39, 36, 128, 0
223314, 27 % , 201, 3, 56, 64, 60, 4, 159, 0, 0
223670, 33 % , 201, 3, 68, 64, 60, 4, 81, 23, 0
223760, 72 % , 200, 167, 138, 39, 138, 39, 138, 128, 0
224044, 83 % , 201, 6, 95, 74, 160, 4, 45, 27, 0
224130, 74 % , 201, 7, 67, 73, 96, 4, 44, 27, 0
224220, 71 % , 200, 168, 99, 40, 99, 40, 99, 128, 0
224319, 64 % , 200, 168, 58, 40, 58, 40, 58, 128, 0
224384, 64 % , 231, 17, 75, 1, 0, 0, 0, 128, 0
224448, 48 % , 430, 187, 17, 1, 0, 0, 0, 128, 0
224513, 45 % , 200, 167, 197, 39, 197, 39, 197, 128, 0
224582, 43 % , 200, 167, 177, 39, 177, 39, 177, 128, 0
224710, 46 % , 231, 17, 75, 1, 0, 0, 0, 128, 0
224799, 47 % , 201, 8, 114, 61, 108, 5, 43, 15, 0
224889, 47 % , 201, 8, 47, 61, 148, 5, 114, 15, 0
225018, 48 % , 200, 167, 218, 39, 218, 39, 218, 128, 0
225148, 49 % , 200, 167, 226, 39, 226, 39, 226, 128, 0
225572, 48 % , 201, 8, 157, 64, 0, 7, 78, 15, 0
225782, 48 % , 231, 17, 75, 1, 0, 0, 0, 128, 0
225893, 47 % , 420, 127, 113, 114, 0, 0, 0, 0, 0
226009, 45 % , 201, 9, 149, 65, 104, 8, 49, 15, 0
226099, 45 % , 231, 17, 75, 1, 0, 0, 0, 128, 0
226193, 44 % , 420, 127, 122, 116, 0, 0, 0, 0, 0
226319, 42 % , 231, 17, 75, 1, 0, 0, 0, 128, 0
226454, 25 % , 430, 174, 25, 4, 68, 0, 0, 0, 0
226522, 18 % , 201, 9, 232, 57, 192, 8, 230, 0, 0
226699, 12 % , 4EA, 0, 65, 4, 33, 0, 0, 0, 0
226785, 11 % , 200, 167, 8, 39, 8, 39, 8, 128, 0
226898, 10 % , 420, 127, 144, 118, 0, 0, 0, 0, 0
226999, 12 % , 4EA, 0, 65, 4, 31, 0, 0, 0, 0
227128, 28 % , 231, 17, 75, 1, 0, 0, 0, 128, 0
227217, 37 % , 201, 8, 142, 66, 88, 9, 88, 19, 0
227280, 41 % , 201, 8, 130, 62, 172, 9, 126, 19, 0
227527, 55 % , 231, 0, 210, 1, 0, 0, 0, 192, 0
227605, 60 % , 200, 167, 171, 39, 171, 39, 171, 128, 0
227728, 60 % , 231, 0, 185, 1, 0, 0, 0, 192, 0
227791, 60 % , 420, 127, 175, 123, 0, 0, 0, 0, 0
227920, 32 % , 201, 7, 189, 69, 120, 10, 93, 0, 0
227991, 25 % , 420, 127, 182, 124, 0, 0, 0, 0, 0
228098, 21 % , 4EA, 0, 65, 4, 54, 0, 0, 0, 0
228247, 17 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
228310, 16 % , 200, 166, 252, 38, 252, 38, 252, 128, 0
228460, 14 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
228646, 14 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
228836, 15 % , 201, 5, 102, 59, 60, 11, 40, 0, 0
228915, 16 % , 201, 5, 53, 61, 128, 11, 53, 0, 0
229076, 16 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
229149, 17 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
229252, 18 % , 200, 167, 14, 39, 14, 39, 14, 128, 0
229319, 19 % , 201, 4, 54, 60, 144, 11, 46, 0, 0
229547, 23 % , 231, 0, 93, 1, 0, 0, 0, 192, 0
229735, 26 % , 201, 3, 50, 63, 136, 10, 198, 0, 0
230190, 28 % , 4F0, 20, 36, 18, 255, 255, 80, 0, 0
230456, 27 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
230695, 27 % , 4EA, 0, 65, 4, 71, 0, 0, 0, 0
230808, 29 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
230938, 28 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
231667, 27 % , 201, 3, 48, 63, 96, 9, 68, 0, 0
231838, 27 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
231974, 27 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
232184, 27 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
233313, 32 % , 231, 0, 94, 1, 0, 0, 0, 192, 0
233912, 16 % , 201, 7, 112, 58, 136, 12, 55, 3, 0
234082, 14 % , 201, 8, 11, 69, 200, 11, 230, 3, 0
234244, 15 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
234362, 15 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
234451, 14 % , 201, 8, 59, 66, 188, 12, 113, 2, 0
234712, 12 % , 201, 8, 80, 67, 72, 12, 175, 1, 0
234775, 12 % , 201, 8, 106, 64, 180, 12, 222, 0, 0
234845, 12 % , 201, 8, 88, 63, 56, 13, 2, 0, 0
235443, 9 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
235580, 9 % , 200, 167, 12, 39, 12, 39, 12, 128, 0
235679, 8 % , 200, 167, 12, 39, 12, 39, 12, 128, 0
236161, 8 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
236224, 8 % , 201, 9, 17, 64, 100, 14, 12, 0, 0
236420, 8 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
236484, 8 % , 420, 128, 14, 138, 0, 0, 0, 0, 0
236680, 8 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
236779, 8 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
236863, 8 % , 201, 7, 197, 59, 140, 14, 135, 0, 0
237073, 9 % , 201, 6, 175, 59, 20, 14, 193, 0, 0
237253, 10 % , 430, 186, 18, 4, 28, 0, 0, 0, 0
237323, 11 % , 201, 5, 165, 60, 84, 14, 237, 0, 0
237484, 12 % , 420, 128, 66, 139, 0, 0, 0, 0, 0
237546, 14 % , 430, 186, 18, 139, 0, 0, 0, 0, 0
237714, 15 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
237783, 16 % , 201, 3, 243, 59, 220, 14, 189, 0, 0
237873, 18 % , 200, 167, 14, 39, 14, 39, 14, 128, 0
237942, 20 % , 200, 167, 16, 39, 16, 39, 16, 128, 0
238113, 23 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
238213, 24 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
238292, 25 % , 201, 2, 240, 63, 156, 14, 73, 0, 0
238433, 25 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
238548, 25 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
238648, 25 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
238761, 25 % , 201, 3, 23, 64, 60, 13, 225, 0, 0
238848, 25 % , 200, 167, 23, 39, 23, 39, 23, 128, 0
238921, 25 % , 200, 167, 23, 39, 23, 39, 23, 128, 0
239006, 25 % , 228, 0, 6, 0, 0, 39, 23, 128, 0
239072, 25 % , 201, 3, 25, 63, 136, 13, 132, 0, 0
239181, 25 % , 201, 3, 8, 63, 96, 13, 112, 0, 0
239282, 25 % , 201, 3, 5, 64, 60, 13, 74, 0, 0
239369, 26 % , 231, 0, 73, 1, 0, 0, 0, 192, 0
239458, 25 % , 201, 3, 8, 64, 60, 13, 14, 0, 0
239582, 25 % , 231, 0, 73, 1, 0, 0, 0, 192, 0
239947, 25 % , 430, 186, 19, 4, 66, 0, 0, 0, 0
240181, 25 % , 200, 167, 22, 39, 22, 39, 22, 128, 0
240262, 25 % , 228, 0, 2, 0, 0, 39, 22, 128, 0
240757, 24 % , 201, 3, 23, 64, 0, 11, 43, 0, 0
240991, 24 % , 201, 3, 12, 63, 116, 10, 194, 0, 0
241070, 24 % , 201, 3, 12, 64, 0, 10, 168, 0, 0
241162, 24 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
241254, 24 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
241543, 25 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
241710, 25 % , 201, 3, 20, 64, 120, 9, 169, 0, 0
241779, 25 % , 201, 3, 21, 64, 20, 9, 133, 0, 0
242100, 25 % , 201, 3, 28, 64, 20, 9, 4, 0, 0
242206, 24 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
242295, 24 % , 201, 3, 26, 64, 40, 8, 248, 0, 0
242728, 24 % , 201, 3, 40, 64, 0, 9, 73, 0, 0
242798, 23 % , 200, 167, 23, 39, 23, 39, 23, 128, 0
242878, 23 % , 200, 167, 23, 39, 23, 39, 23, 128, 0
242974, 23 % , 200, 167, 23, 39, 23, 39, 23, 128, 0
243068, 23 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
243145, 23 % , 430, 186, 19, 39, 24, 39, 24, 128, 0
243258, 23 % , 201, 3, 25, 63, 216, 9, 85, 0, 0
243328, 23 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
243942, 24 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
244084, 28 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
244157, 33 % , 200, 167, 32, 39, 32, 39, 32, 128, 0
244274, 36 % , 200, 167, 40, 39, 40, 39, 40, 128, 0
244404, 35 % , 200, 167, 46, 39, 46, 39, 46, 128, 0
244517, 30 % , 201, 5, 160, 77, 212, 10, 116, 7, 0
244597, 27 % , 201, 6, 118, 76, 148, 10, 119, 7, 0
244698, 24 % , 200, 167, 31, 39, 31, 39, 31, 128, 0
244824, 21 % , 200, 167, 28, 39, 28, 39, 28, 128, 0
245078, 18 % , 201, 7, 57, 65, 124, 10, 200, 6, 0
245203, 20 % , 201, 6, 251, 59, 200, 11, 34, 5, 0
245277, 20 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
245373, 20 % , 201, 7, 48, 67, 172, 10, 232, 5, 0
245437, 20 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
245517, 20 % , 201, 7, 123, 65, 4, 11, 89, 5, 0
245863, 15 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
245953, 14 % , 201, 7, 118, 62, 152, 11, 147, 1, 0
246042, 13 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
246153, 12 % , 201, 7, 151, 66, 168, 11, 143, 0, 0
246243, 11 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
246305, 11 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
246403, 10 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
246475, 10 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
246546, 10 % , 201, 7, 141, 62, 232, 11, 216, 0, 0
246642, 10 % , 201, 7, 169, 65, 184, 11, 209, 0, 0
246706, 10 % , 201, 7, 177, 64, 160, 11, 213, 0, 0
246786, 10 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
246882, 10 % , 201, 7, 174, 65, 4, 11, 239, 0, 0
247002, 10 % , 201, 7, 181, 63, 156, 11, 241, 0, 0
247133, 10 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
247241, 10 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
247305, 10 % , 201, 7, 167, 61, 88, 12, 16, 0, 0
247392, 10 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
247465, 9 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
247591, 9 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
247664, 9 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
247735, 9 % , 201, 7, 205, 63, 176, 12, 20, 0, 0
247830, 9 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
247929, 9 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
248014, 9 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
248135, 9 % , 201, 7, 205, 64, 80, 12, 40, 0, 0
248229, 9 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
248330, 9 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
248394, 9 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
248489, 9 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
248582, 10 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
248711, 10 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
248775, 10 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
248881, 10 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
249074, 10 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
249183, 10 % , 4F3, 57, 49, 49, 51, 49, 56, 49, 50
249298, 10 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
249414, 10 % , 201, 7, 155, 62, 52, 12, 1, 0, 0
249574, 10 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
249659, 9 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
249835, 9 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
249969, 9 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
250108, 8 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
250172, 8 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
250313, 8 % , 201, 7, 115, 63, 96, 11, 154, 0, 0
250609, 8 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
250718, 8 % , 200, 167, 4, 39, 4, 39, 4, 128, 0
250792, 8 % , 200, 166, 227, 38, 255, 38, 255, 128, 0
250862, 9 % , 200, 166, 227, 38, 250, 38, 250, 128, 0
250968, 9 % , 200, 166, 227, 38, 242, 38, 242, 128, 0
251149, 9 % , 430, 186, 19, 4, 23, 0, 0, 0, 0
251308, 9 % , 200, 166, 227, 38, 227, 38, 227, 128, 0
251388, 9 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
251497, 9 % , 200, 166, 227, 38, 228, 38, 228, 128, 0
251572, 9 % , 200, 166, 227, 38, 228, 38, 228, 128, 0
251678, 9 % , 420, 127, 139, 161, 0, 0, 0, 0, 0
251779, 9 % , 420, 127, 143, 161, 0, 0, 0, 0, 0
251896, 9 % , 200, 166, 227, 38, 230, 38, 230, 128, 0
251971, 9 % , 201, 6, 198, 63, 176, 10, 170, 0, 0
252128, 9 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
252196, 9 % , 228, 0, 0, 0, 0, 0, 0, 128, 0
252541, 9 % , 201, 6, 141, 64, 140, 10, 64, 0, 0
252647, 9 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
252951, 10 % , 201, 6, 96, 62, 192, 10, 1, 0, 0
253041, 10 % , 201, 6, 64, 63, 76, 9, 236, 0, 0
253150, 10 % , 430, 186, 19, 4, 26, 0, 0, 0, 0
253281, 10 % , 201, 6, 46, 63, 56, 9, 194, 0, 0
253530, 10 % , 201, 6, 22, 63, 76, 9, 145, 0, 0
253667, 10 % , 201, 6, 11, 64, 0, 9, 120, 0, 0
253750, 10 % , 430, 186, 19, 64, 0, 9, 120, 0, 0
253887, 10 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
254210, 11 % , 201, 5, 213, 64, 160, 9, 30, 0, 0
254306, 11 % , 200, 166, 226, 38, 236, 38, 236, 128, 0
254410, 11 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
255049, 12 % , 430, 187, 18, 4, 32, 0, 0, 0, 0
255450, 49 % , 430, 186, 19, 4, 123, 0, 0, 0, 0
255546, 53 % , 201, 5, 169, 63, 196, 8, 97, 16, 0
255608, 57 % , 201, 5, 80, 59, 60, 8, 132, 16, 0
255766, 58 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
255828, 60 % , 200, 167, 150, 39, 150, 39, 150, 128, 0
256045, 58 % , 200, 167, 147, 39, 147, 39, 147, 128, 0
256326, 54 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
256449, 52 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
257075, 34 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
257199, 33 % , 228, 0, 0, 0, 0, 0, 0, 128, 0
257277, 32 % , 201, 6, 234, 64, 180, 10, 167, 8, 0
257674, 29 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
258034, 28 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
258097, 28 % , 200, 167, 58, 39, 58, 39, 58, 128, 0
258516, 24 % , 201, 7, 66, 64, 180, 11, 80, 6, 0
258936, 19 % , 200, 167, 26, 39, 26, 39, 26, 128, 0
259056, 18 % , 201, 7, 81, 64, 220, 11, 118, 4, 0
259333, 17 % , 200, 167, 17, 39, 17, 39, 17, 128, 0
259433, 15 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
259516, 12 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
259625, 11 % , 201, 6, 210, 60, 204, 11, 103, 0, 0
259705, 11 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
259775, 10 % , 201, 6, 95, 60, 144, 11, 123, 0, 0
259995, 11 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
260081, 12 % , 200, 167, 16, 39, 16, 39, 16, 128, 0
260285, 12 % , 201, 5, 36, 62, 92, 11, 72, 0, 0
260546, 14 % , 228, 0, 6, 0, 0, 0, 0, 0, 0
260721, 15 % , 201, 4, 46, 61, 188, 11, 38, 0, 0
260995, 18 % , 201, 3, 157, 61, 168, 10, 252, 0, 0
261065, 20 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
261133, 20 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
261234, 22 % , 201, 3, 38, 63, 36, 10, 210, 0, 0
261335, 23 % , 201, 3, 27, 63, 156, 10, 177, 0, 0
261415, 24 % , 231, 0, 81, 1, 0, 0, 0, 192, 0
261545, 24 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
261651, 25 % , 231, 0, 82, 1, 0, 0, 0, 192, 0
261815, 25 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
261884, 25 % , 231, 0, 88, 1, 0, 0, 0, 192, 0
262133, 25 % , 200, 167, 25, 39, 25, 39, 25, 128, 0
262251, 25 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
262313, 25 % , 200, 167, 25, 39, 25, 39, 25, 128, 0
262414, 25 % , 201, 3, 40, 64, 0, 8, 246, 0, 0
262745, 25 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
262913, 25 % , 200, 167, 26, 39, 26, 39, 26, 128, 0
263113, 25 % , 200, 167, 28, 39, 28, 39, 28, 128, 0
263313, 25 % , 231, 0, 127, 1, 0, 0, 0, 192, 0
263502, 25 % , 200, 167, 30, 39, 30, 39, 30, 128, 0
263723, 25 % , 201, 3, 46, 64, 0, 5, 214, 0, 0
263863, 25 % , 420, 127, 56, 189, 0, 0, 0, 0, 0
263932, 25 % , 201, 3, 43, 63, 236, 5, 58, 0, 0
264062, 25 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
264141, 25 % , 200, 167, 33, 39, 33, 39, 33, 128, 0
264212, 25 % , 201, 3, 52, 64, 40, 4, 165, 0, 0
264282, 25 % , 200, 167, 33, 39, 33, 39, 33, 128, 0
264432, 25 % , 201, 3, 42, 63, 216, 4, 33, 0, 0
264552, 25 % , 200, 167, 34, 39, 34, 39, 34, 128, 0
264633, 25 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
264786, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
264901, 26 % , 200, 167, 43, 39, 43, 39, 43, 128, 0
264992, 26 % , 201, 3, 55, 63, 216, 3, 46, 0, 0
265101, 26 % , 200, 167, 43, 39, 43, 39, 43, 128, 0
265241, 25 % , 201, 3, 75, 64, 60, 2, 195, 0, 0
265392, 38 % , 201, 3, 92, 64, 220, 2, 173, 27, 0
265497, 94 % , 200, 168, 33, 40, 33, 40, 33, 128, 0
265598, 100 % , 200, 168, 55, 40, 55, 40, 55, 128, 0
265707, 91 % , 201, 5, 72, 72, 212, 2, 153, 30, 0
265841, 83 % , 430, 186, 19, 4, 212, 0, 0, 0, 0
265940, 78 % , 201, 6, 248, 71, 48, 2, 194, 28, 0
266121, 77 % , 201, 8, 65, 71, 8, 2, 255, 26, 0
266467, 62 % , 200, 168, 48, 40, 48, 40, 48, 128, 0
266540, 61 % , 200, 168, 39, 40, 39, 40, 39, 128, 0
266667, 59 % , 201, 9, 0, 61, 48, 5, 27, 20, 0
266797, 59 % , 201, 8, 119, 59, 200, 5, 195, 20, 0
266886, 59 % , 200, 168, 39, 40, 39, 40, 39, 128, 0
267147, 58 % , 201, 9, 8, 71, 128, 7, 33, 19, 0
267236, 52 % , 200, 168, 9, 40, 9, 40, 9, 128, 0
267326, 39 % , 200, 167, 153, 39, 153, 39, 153, 128, 0
267436, 25 % , 200, 166, 208, 38, 208, 38, 208, 128, 0
267526, 20 % , 200, 166, 232, 38, 232, 38, 232, 128, 0
267599, 16 % , 201, 8, 108, 62, 112, 7, 255, 0, 0
267685, 14 % , 200, 166, 255, 38, 255, 38, 255, 128, 0
267776, 13 % , 200, 167, 8, 39, 8, 39, 8, 128, 0
268029, 14 % , 201, 7, 110, 61, 28, 8, 22, 11, 0
268115, 20 % , 201, 7, 36, 59, 40, 8, 24, 12, 0
268206, 28 % , 200, 167, 75, 39, 75, 39, 75, 128, 0
268296, 32 % , 201, 6, 16, 57, 92, 8, 52, 12, 0
268385, 38 % , 200, 167, 83, 39, 83, 39, 83, 128, 0
268485, 41 % , 201, 5, 61, 61, 68, 8, 58, 12, 0
268560, 45 % , 420, 128, 143, 213, 0, 0, 0, 0, 0
269016, 53 % , 4EA, 0, 65, 4, 137, 0, 0, 0, 0
269125, 52 % , 201, 6, 31, 68, 96, 9, 15, 13, 0
269215, 53 % , 228, 0, 0, 0, 0, 9, 15, 13, 0
269325, 56 % , 201, 6, 16, 68, 96, 9, 94, 17, 0
269388, 60 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
269475, 64 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
